gapSppCode,gapComName,gapSciName,iucnTaxonID,iucnComName,iucnSciName,iucnOriginUS,iucnCategory,iucnPopulationTrend,iucnTrend,hucCount,meanPercUse,habBreadth,percL2,L2endemic,Jend,Endemic,Group,Subgroup,potRare,Spp,na_l2code,na_l2name,totalSppPix,SppProt,SppPercProt,Spp_L2
mEBSQx,Eastern Gray Squirrel,Sciurus carolinensis,42462.0,Eastern Gray Squirrel,Sciurus carolinensis,Native,LC,increasing,0,36353,38.0255137699,0,0.0,0,0,0,A,A,0,mEBSQx,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,11188018,312483,3,mEBSQx_9.4
mEBSQx,Eastern Gray Squirrel,Sciurus carolinensis,42462.0,Eastern Gray Squirrel,Sciurus carolinensis,Native,LC,increasing,0,36353,38.0255137699,0,0.0,0,0,0,A,A,0,mEBSQx,9.5,TEXAS-LOUISIANA COASTAL PLAIN,11489081,460322,4,mEBSQx_9.5
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,10.1,COLD DESERTS,426469,11313,3,mEFSQx_10.1
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,10.2,WARM DESERTS,205753,7687,4,mEFSQx_10.2
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,11.1,MEDITERRANEAN CALIFORNIA,2124703,23899,1,mEFSQx_11.1
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,13.1,UPPER GILA MOUNTAINS,7906,187,2,mEFSQx_13.1
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,15.4,EVERGLADES,3785429,1202505,32,mEFSQx_15.4
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,5.2,MIXED WOOD SHIELD,72245645,12588758,17,mEFSQx_5.2
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,5.3,ATLANTIC HIGHLANDS,103173,1230,1,mEFSQx_5.3
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,6.2,WESTERN CORDILLERA,779541,23834,3,mEFSQx_6.2
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,7.1,MARINE WEST COAST FOREST,923109,7584,1,mEFSQx_7.1
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,8.1,MIXED WOOD PLAINS,64087619,3082475,5,mEFSQx_8.1
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,8.2,CENTRAL USA PLAINS,27375619,1224263,4,mEFSQx_8.2
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,8.3,SOUTHEASTERN USA PLAINS,358306151,11822355,3,mEFSQx_8.3
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,231894707,17465872,8,mEFSQx_8.4
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,90417171,9818742,11,mEFSQx_8.5
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,9.2,TEMPERATE PRAIRIES,37889409,2306237,6,mEFSQx_9.2
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,10751414,384829,4,mEFSQx_9.3
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,50720386,1258982,2,mEFSQx_9.4
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,9.5,TEXAS-LOUISIANA COASTAL PLAIN,4041135,240850,6,mEFSQx_9.5
mEFSQx,Eastern Fox Squirrel,Sciurus niger,20016.0,Delmarva Fox Squirrel,Sciurus niger,Native,LC,stable,0,45553,20.6780986992,0,0.0,0,0,0,A,A,0,mEFSQx,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN,1725822,19752,1,mEFSQx_9.6
mEHMOx,Eastern Harvest Mouse,Reithrodontomys humulis,42678.0,Eastern Harvest Mouse,Reithrodontomys humulis,Native,LC,stable,0,13814,28.0847048336,0,60.3348271584,1,1,1,B,TR,1,mEHMOx,15.4,EVERGLADES,1105747,67823,6,mEHMOx_15.4
mEHMOx,Eastern Harvest Mouse,Reithrodontomys humulis,42678.0,Eastern Harvest Mouse,Reithrodontomys humulis,Native,LC,stable,0,13814,28.0847048336,0,60.3348271584,1,1,1,B,TR,1,mEHMOx,8.2,CENTRAL USA PLAINS,20125,7,0,mEHMOx_8.2
mEHMOx,Eastern Harvest Mouse,Reithrodontomys humulis,42678.0,Eastern Harvest Mouse,Reithrodontomys humulis,Native,LC,stable,0,13814,28.0847048336,0,60.3348271584,1,1,1,B,TR,1,mEHMOx,8.3,SOUTHEASTERN USA PLAINS,249267355,1885409,1,mEHMOx_8.3
mEHMOx,Eastern Harvest Mouse,Reithrodontomys humulis,42678.0,Eastern Harvest Mouse,Reithrodontomys humulis,Native,LC,stable,0,13814,28.0847048336,0,60.3348271584,1,1,1,B,TR,1,mEHMOx,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,49538341,505342,1,mEHMOx_8.4
mEHMOx,Eastern Harvest Mouse,Reithrodontomys humulis,42678.0,Eastern Harvest Mouse,Reithrodontomys humulis,Native,LC,stable,0,13814,28.0847048336,0,60.3348271584,1,1,1,B,TR,1,mEHMOx,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,66085548,3687098,6,mEHMOx_8.5
mEHMOx,Eastern Harvest Mouse,Reithrodontomys humulis,42678.0,Eastern Harvest Mouse,Reithrodontomys humulis,Native,LC,stable,0,13814,28.0847048336,0,60.3348271584,1,1,1,B,TR,1,mEHMOx,9.2,TEMPERATE PRAIRIES,7594709,72489,1,mEHMOx_9.2
mEHMOx,Eastern Harvest Mouse,Reithrodontomys humulis,42678.0,Eastern Harvest Mouse,Reithrodontomys humulis,Native,LC,stable,0,13814,28.0847048336,0,60.3348271584,1,1,1,B,TR,1,mEHMOx,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,29762828,365093,1,mEHMOx_9.4
mEHMOx,Eastern Harvest Mouse,Reithrodontomys humulis,42678.0,Eastern Harvest Mouse,Reithrodontomys humulis,Native,LC,stable,0,13814,28.0847048336,0,60.3348271584,1,1,1,B,TR,1,mEHMOx,9.5,TEXAS-LOUISIANA COASTAL PLAIN,9765430,93185,1,mEHMOx_9.5
mEHVOx,Eastern Heather Vole,Phenacomys ungava,42637.0,Eastern Heather Vole,Phenacomys ungava,Native,LC,stable,0,96,53.634926404,0,100.0,1,0,0,A,A,0,mEHVOx,5.2,MIXED WOOD SHIELD,5017879,2333920,47,mEHVOx_5.2
mELK1x,Elk,Cervus elaphus,56003281.0,Moose,Alces alces,Native,LC,increasing,0,21108,64.8183939322,0,0.0,0,0,0,A,A,0,mELK1x,10.1,COLD DESERTS,418434816,35160551,8,mELK1x_10.1
mELK1x,Elk,Cervus elaphus,56003281.0,Moose,Alces alces,Native,LC,increasing,0,21108,64.8183939322,0,0.0,0,0,0,A,A,0,mELK1x,10.2,WARM DESERTS,2233621,1284555,58,mELK1x_10.2
mELK1x,Elk,Cervus elaphus,56003281.0,Moose,Alces alces,Native,LC,increasing,0,21108,64.8183939322,0,0.0,0,0,0,A,A,0,mELK1x,11.1,MEDITERRANEAN CALIFORNIA,10594076,1283940,12,mELK1x_11.1
mELK1x,Elk,Cervus elaphus,56003281.0,Moose,Alces alces,Native,LC,increasing,0,21108,64.8183939322,0,0.0,0,0,0,A,A,0,mELK1x,13.1,UPPER GILA MOUNTAINS,53382813,5844087,11,mELK1x_13.1
mELK1x,Elk,Cervus elaphus,56003281.0,Moose,Alces alces,Native,LC,increasing,0,21108,64.8183939322,0,0.0,0,0,0,A,A,0,mELK1x,5.2,MIXED WOOD SHIELD,6043604,1288613,21,mELK1x_5.2
mELK1x,Elk,Cervus elaphus,56003281.0,Moose,Alces alces,Native,LC,increasing,0,21108,64.8183939322,0,0.0,0,0,0,A,A,0,mELK1x,5.3,ATLANTIC HIGHLANDS,812500,86550,11,mELK1x_5.3
mELK1x,Elk,Cervus elaphus,56003281.0,Moose,Alces alces,Native,LC,increasing,0,21108,64.8183939322,0,0.0,0,0,0,A,A,0,mELK1x,6.2,WESTERN CORDILLERA,685064428,115451663,17,mELK1x_6.2
mELK1x,Elk,Cervus elaphus,56003281.0,Moose,Alces alces,Native,LC,increasing,0,21108,64.8183939322,0,0.0,0,0,0,A,A,0,mELK1x,7.1,MARINE WEST COAST FOREST,51359417,2607550,5,mELK1x_7.1
mELK1x,Elk,Cervus elaphus,56003281.0,Moose,Alces alces,Native,LC,increasing,0,21108,64.8183939322,0,0.0,0,0,0,A,A,0,mELK1x,8.3,SOUTHEASTERN USA PLAINS,32,0,0,mELK1x_8.3
mELK1x,Elk,Cervus elaphus,56003281.0,Moose,Alces alces,Native,LC,increasing,0,21108,64.8183939322,0,0.0,0,0,0,A,A,0,mELK1x,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,23957637,1371807,6,mELK1x_8.4
mELK1x,Elk,Cervus elaphus,56003281.0,Moose,Alces alces,Native,LC,increasing,0,21108,64.8183939322,0,0.0,0,0,0,A,A,0,mELK1x,9.2,TEMPERATE PRAIRIES,2221425,437663,20,mELK1x_9.2
mELK1x,Elk,Cervus elaphus,56003281.0,Moose,Alces alces,Native,LC,increasing,0,21108,64.8183939322,0,0.0,0,0,0,A,A,0,mELK1x,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,116729485,3794979,3,mELK1x_9.3
mELK1x,Elk,Cervus elaphus,56003281.0,Moose,Alces alces,Native,LC,increasing,0,21108,64.8183939322,0,0.0,0,0,0,A,A,0,mELK1x,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,14712149,559661,4,mELK1x_9.4
mERBAx,Eastern Red Bat,Lasiurus borealis,11347.0,Eastern Red Bat,Lasiurus borealis,Native,LC,stable,0,52372,46.6368758913,0,0.0,0,0,0,A,A,0,mERBAx,10.1,COLD DESERTS,709469,30333,4,mERBAx_10.1
mERBAx,Eastern Red Bat,Lasiurus borealis,11347.0,Eastern Red Bat,Lasiurus borealis,Native,LC,stable,0,52372,46.6368758913,0,0.0,0,0,0,A,A,0,mERBAx,10.2,WARM DESERTS,26019283,1839956,7,mERBAx_10.2
mERBAx,Eastern Red Bat,Lasiurus borealis,11347.0,Eastern Red Bat,Lasiurus borealis,Native,LC,stable,0,52372,46.6368758913,0,0.0,0,0,0,A,A,0,mERBAx,13.1,UPPER GILA MOUNTAINS,3226600,174369,5,mERBAx_13.1
mERBAx,Eastern Red Bat,Lasiurus borealis,11347.0,Eastern Red Bat,Lasiurus borealis,Native,LC,stable,0,52372,46.6368758913,0,0.0,0,0,0,A,A,0,mERBAx,15.4,EVERGLADES,9484676,3774137,40,mERBAx_15.4
mERBAx,Eastern Red Bat,Lasiurus borealis,11347.0,Eastern Red Bat,Lasiurus borealis,Native,LC,stable,0,52372,46.6368758913,0,0.0,0,0,0,A,A,0,mERBAx,5.2,MIXED WOOD SHIELD,100895513,10453474,10,mERBAx_5.2
mERBAx,Eastern Red Bat,Lasiurus borealis,11347.0,Eastern Red Bat,Lasiurus borealis,Native,LC,stable,0,52372,46.6368758913,0,0.0,0,0,0,A,A,0,mERBAx,5.3,ATLANTIC HIGHLANDS,75508357,7197304,10,mERBAx_5.3
mERBAx,Eastern Red Bat,Lasiurus borealis,11347.0,Eastern Red Bat,Lasiurus borealis,Native,LC,stable,0,52372,46.6368758913,0,0.0,0,0,0,A,A,0,mERBAx,6.2,WESTERN CORDILLERA,2399221,175075,7,mERBAx_6.2
mERBAx,Eastern Red Bat,Lasiurus borealis,11347.0,Eastern Red Bat,Lasiurus borealis,Native,LC,stable,0,52372,46.6368758913,0,0.0,0,0,0,A,A,0,mERBAx,8.1,MIXED WOOD PLAINS,314588152,8471473,3,mERBAx_8.1
mERBAx,Eastern Red Bat,Lasiurus borealis,11347.0,Eastern Red Bat,Lasiurus borealis,Native,LC,stable,0,52372,46.6368758913,0,0.0,0,0,0,A,A,0,mERBAx,8.2,CENTRAL USA PLAINS,105982920,2772125,3,mERBAx_8.2
mERBAx,Eastern Red Bat,Lasiurus borealis,11347.0,Eastern Red Bat,Lasiurus borealis,Native,LC,stable,0,52372,46.6368758913,0,0.0,0,0,0,A,A,0,mERBAx,8.3,SOUTHEASTERN USA PLAINS,772125347,15031606,2,mERBAx_8.3
mERBAx,Eastern Red Bat,Lasiurus borealis,11347.0,Eastern Red Bat,Lasiurus borealis,Native,LC,stable,0,52372,46.6368758913,0,0.0,0,0,0,A,A,0,mERBAx,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,403491746,16001193,4,mERBAx_8.4
mERBAx,Eastern Red Bat,Lasiurus borealis,11347.0,Eastern Red Bat,Lasiurus borealis,Native,LC,stable,0,52372,46.6368758913,0,0.0,0,0,0,A,A,0,mERBAx,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,209837650,15681223,7,mERBAx_8.5
mERBAx,Eastern Red Bat,Lasiurus borealis,11347.0,Eastern Red Bat,Lasiurus borealis,Native,LC,stable,0,52372,46.6368758913,0,0.0,0,0,0,A,A,0,mERBAx,9.2,TEMPERATE PRAIRIES,137198611,4907174,4,mERBAx_9.2
mERBAx,Eastern Red Bat,Lasiurus borealis,11347.0,Eastern Red Bat,Lasiurus borealis,Native,LC,stable,0,52372,46.6368758913,0,0.0,0,0,0,A,A,0,mERBAx,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,47555555,1314443,3,mERBAx_9.3
mERBAx,Eastern Red Bat,Lasiurus borealis,11347.0,Eastern Red Bat,Lasiurus borealis,Native,LC,stable,0,52372,46.6368758913,0,0.0,0,0,0,A,A,0,mERBAx,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,241762649,3132497,1,mERBAx_9.4
mERBAx,Eastern Red Bat,Lasiurus borealis,11347.0,Eastern Red Bat,Lasiurus borealis,Native,LC,stable,0,52372,46.6368758913,0,0.0,0,0,0,A,A,0,mERBAx,9.5,TEXAS-LOUISIANA COASTAL PLAIN,30904038,1174281,4,mERBAx_9.5
mERBAx,Eastern Red Bat,Lasiurus borealis,11347.0,Eastern Red Bat,Lasiurus borealis,Native,LC,stable,0,52372,46.6368758913,0,0.0,0,0,0,A,A,0,mERBAx,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN,12605613,53459,0,mERBAx_9.6
mERMIx,Ermine,Mustela erminea,29674.0,Stoat,Mustela erminea,Native,LC,stable,0,27735,35.1403389078,0,0.0,0,0,0,A,A,0,mERMIx,10.1,COLD DESERTS,166232042,15684420,9,mERMIx_10.1
mERMIx,Ermine,Mustela erminea,29674.0,Stoat,Mustela erminea,Native,LC,stable,0,27735,35.1403389078,0,0.0,0,0,0,A,A,0,mERMIx,10.2,WARM DESERTS,9372,9194,98,mERMIx_10.2
mERMIx,Ermine,Mustela erminea,29674.0,Stoat,Mustela erminea,Native,LC,stable,0,27735,35.1403389078,0,0.0,0,0,0,A,A,0,mERMIx,11.1,MEDITERRANEAN CALIFORNIA,2866417,166178,6,mERMIx_11.1
mERMIx,Ermine,Mustela erminea,29674.0,Stoat,Mustela erminea,Native,LC,stable,0,27735,35.1403389078,0,0.0,0,0,0,A,A,0,mERMIx,13.1,UPPER GILA MOUNTAINS,105389,21594,20,mERMIx_13.1
mERMIx,Ermine,Mustela erminea,29674.0,Stoat,Mustela erminea,Native,LC,stable,0,27735,35.1403389078,0,0.0,0,0,0,A,A,0,mERMIx,5.2,MIXED WOOD SHIELD,65107491,9876235,15,mERMIx_5.2
mERMIx,Ermine,Mustela erminea,29674.0,Stoat,Mustela erminea,Native,LC,stable,0,27735,35.1403389078,0,0.0,0,0,0,A,A,0,mERMIx,5.3,ATLANTIC HIGHLANDS,46424881,4980552,11,mERMIx_5.3
mERMIx,Ermine,Mustela erminea,29674.0,Stoat,Mustela erminea,Native,LC,stable,0,27735,35.1403389078,0,0.0,0,0,0,A,A,0,mERMIx,6.2,WESTERN CORDILLERA,464787019,99314577,21,mERMIx_6.2
mERMIx,Ermine,Mustela erminea,29674.0,Stoat,Mustela erminea,Native,LC,stable,0,27735,35.1403389078,0,0.0,0,0,0,A,A,0,mERMIx,7.1,MARINE WEST COAST FOREST,30892903,2211961,7,mERMIx_7.1
mERMIx,Ermine,Mustela erminea,29674.0,Stoat,Mustela erminea,Native,LC,stable,0,27735,35.1403389078,0,0.0,0,0,0,A,A,0,mERMIx,8.1,MIXED WOOD PLAINS,110490346,3271794,3,mERMIx_8.1
mERMIx,Ermine,Mustela erminea,29674.0,Stoat,Mustela erminea,Native,LC,stable,0,27735,35.1403389078,0,0.0,0,0,0,A,A,0,mERMIx,8.2,CENTRAL USA PLAINS,8940397,437424,5,mERMIx_8.2
mERMIx,Ermine,Mustela erminea,29674.0,Stoat,Mustela erminea,Native,LC,stable,0,27735,35.1403389078,0,0.0,0,0,0,A,A,0,mERMIx,8.3,SOUTHEASTERN USA PLAINS,5630762,288166,5,mERMIx_8.3
mERMIx,Ermine,Mustela erminea,29674.0,Stoat,Mustela erminea,Native,LC,stable,0,27735,35.1403389078,0,0.0,0,0,0,A,A,0,mERMIx,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,21999448,514466,2,mERMIx_8.4
mERMIx,Ermine,Mustela erminea,29674.0,Stoat,Mustela erminea,Native,LC,stable,0,27735,35.1403389078,0,0.0,0,0,0,A,A,0,mERMIx,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,1265352,162883,13,mERMIx_8.5
mERMIx,Ermine,Mustela erminea,29674.0,Stoat,Mustela erminea,Native,LC,stable,0,27735,35.1403389078,0,0.0,0,0,0,A,A,0,mERMIx,9.2,TEMPERATE PRAIRIES,3222892,390966,12,mERMIx_9.2
mERMIx,Ermine,Mustela erminea,29674.0,Stoat,Mustela erminea,Native,LC,stable,0,27735,35.1403389078,0,0.0,0,0,0,A,A,0,mERMIx,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,33805330,318992,1,mERMIx_9.3
mERMIx,Ermine,Mustela erminea,29674.0,Stoat,Mustela erminea,Native,LC,stable,0,27735,35.1403389078,0,0.0,0,0,0,A,A,0,mERMIx,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,2716184,150041,6,mERMIx_9.4
mESFMx,Eastern Small-footed Myotis,Myotis leibii,14172.0,Eastern Small-footed Myotis,Myotis leibii,Native,EN,decreasing,1,14693,56.6343133895,0,0.0,0,0,0,D,DD,1,mESFMx,5.2,MIXED WOOD SHIELD,222994,2443,1,mESFMx_5.2
mESFMx,Eastern Small-footed Myotis,Myotis leibii,14172.0,Eastern Small-footed Myotis,Myotis leibii,Native,EN,decreasing,1,14693,56.6343133895,0,0.0,0,0,0,D,DD,1,mESFMx,5.3,ATLANTIC HIGHLANDS,119705537,17703171,15,mESFMx_5.3
mESFMx,Eastern Small-footed Myotis,Myotis leibii,14172.0,Eastern Small-footed Myotis,Myotis leibii,Native,EN,decreasing,1,14693,56.6343133895,0,0.0,0,0,0,D,DD,1,mESFMx,8.1,MIXED WOOD PLAINS,128897115,3146015,2,mESFMx_8.1
mESFMx,Eastern Small-footed Myotis,Myotis leibii,14172.0,Eastern Small-footed Myotis,Myotis leibii,Native,EN,decreasing,1,14693,56.6343133895,0,0.0,0,0,0,D,DD,1,mESFMx,8.2,CENTRAL USA PLAINS,15485012,373291,2,mESFMx_8.2
mESFMx,Eastern Small-footed Myotis,Myotis leibii,14172.0,Eastern Small-footed Myotis,Myotis leibii,Native,EN,decreasing,1,14693,56.6343133895,0,0.0,0,0,0,D,DD,1,mESFMx,8.3,SOUTHEASTERN USA PLAINS,177958155,8128953,5,mESFMx_8.3
mESFMx,Eastern Small-footed Myotis,Myotis leibii,14172.0,Eastern Small-footed Myotis,Myotis leibii,Native,EN,decreasing,1,14693,56.6343133895,0,0.0,0,0,0,D,DD,1,mESFMx,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,348982351,26586052,8,mESFMx_8.4
mESFMx,Eastern Small-footed Myotis,Myotis leibii,14172.0,Eastern Small-footed Myotis,Myotis leibii,Native,EN,decreasing,1,14693,56.6343133895,0,0.0,0,0,0,D,DD,1,mESFMx,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,19383655,2941419,15,mESFMx_8.5
mESSKx,Eastern Spotted Skunk,Spilogale putorius,41636.0,Eastern Spotted Skunk,Spilogale putorius,Native,VU,decreasing,1,31214,55.9538878522,0,0.0,0,0,0,D,DD,1,mESSKx,10.1,COLD DESERTS,375898,7003,2,mESSKx_10.1
mESSKx,Eastern Spotted Skunk,Spilogale putorius,41636.0,Eastern Spotted Skunk,Spilogale putorius,Native,VU,decreasing,1,31214,55.9538878522,0,0.0,0,0,0,D,DD,1,mESSKx,15.4,EVERGLADES,5791887,141863,2,mESSKx_15.4
mESSKx,Eastern Spotted Skunk,Spilogale putorius,41636.0,Eastern Spotted Skunk,Spilogale putorius,Native,VU,decreasing,1,31214,55.9538878522,0,0.0,0,0,0,D,DD,1,mESSKx,5.2,MIXED WOOD SHIELD,6255098,153788,2,mESSKx_5.2
mESSKx,Eastern Spotted Skunk,Spilogale putorius,41636.0,Eastern Spotted Skunk,Spilogale putorius,Native,VU,decreasing,1,31214,55.9538878522,0,0.0,0,0,0,D,DD,1,mESSKx,6.2,WESTERN CORDILLERA,1763258,53939,3,mESSKx_6.2
mESSKx,Eastern Spotted Skunk,Spilogale putorius,41636.0,Eastern Spotted Skunk,Spilogale putorius,Native,VU,decreasing,1,31214,55.9538878522,0,0.0,0,0,0,D,DD,1,mESSKx,8.1,MIXED WOOD PLAINS,63130263,1319142,2,mESSKx_8.1
mESSKx,Eastern Spotted Skunk,Spilogale putorius,41636.0,Eastern Spotted Skunk,Spilogale putorius,Native,VU,decreasing,1,31214,55.9538878522,0,0.0,0,0,0,D,DD,1,mESSKx,8.2,CENTRAL USA PLAINS,5490997,127927,2,mESSKx_8.2
mESSKx,Eastern Spotted Skunk,Spilogale putorius,41636.0,Eastern Spotted Skunk,Spilogale putorius,Native,VU,decreasing,1,31214,55.9538878522,0,0.0,0,0,0,D,DD,1,mESSKx,8.3,SOUTHEASTERN USA PLAINS,415703830,7299958,2,mESSKx_8.3
mESSKx,Eastern Spotted Skunk,Spilogale putorius,41636.0,Eastern Spotted Skunk,Spilogale putorius,Native,VU,decreasing,1,31214,55.9538878522,0,0.0,0,0,0,D,DD,1,mESSKx,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,394623986,25477240,6,mESSKx_8.4
mESSKx,Eastern Spotted Skunk,Spilogale putorius,41636.0,Eastern Spotted Skunk,Spilogale putorius,Native,VU,decreasing,1,31214,55.9538878522,0,0.0,0,0,0,D,DD,1,mESSKx,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,90414407,4485476,5,mESSKx_8.5
mESSKx,Eastern Spotted Skunk,Spilogale putorius,41636.0,Eastern Spotted Skunk,Spilogale putorius,Native,VU,decreasing,1,31214,55.9538878522,0,0.0,0,0,0,D,DD,1,mESSKx,9.2,TEMPERATE PRAIRIES,415433291,5259680,1,mESSKx_9.2
mESSKx,Eastern Spotted Skunk,Spilogale putorius,41636.0,Eastern Spotted Skunk,Spilogale putorius,Native,VU,decreasing,1,31214,55.9538878522,0,0.0,0,0,0,D,DD,1,mESSKx,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,61083326,308163,1,mESSKx_9.3
mESSKx,Eastern Spotted Skunk,Spilogale putorius,41636.0,Eastern Spotted Skunk,Spilogale putorius,Native,VU,decreasing,1,31214,55.9538878522,0,0.0,0,0,0,D,DD,1,mESSKx,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,348110805,1849844,1,mESSKx_9.4
mESSKx,Eastern Spotted Skunk,Spilogale putorius,41636.0,Eastern Spotted Skunk,Spilogale putorius,Native,VU,decreasing,1,31214,55.9538878522,0,0.0,0,0,0,D,DD,1,mESSKx,9.5,TEXAS-LOUISIANA COASTAL PLAIN,47300990,694239,1,mESSKx_9.5
mESSKx,Eastern Spotted Skunk,Spilogale putorius,41636.0,Eastern Spotted Skunk,Spilogale putorius,Native,VU,decreasing,1,31214,55.9538878522,0,0.0,0,0,0,D,DD,1,mESSKx,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN,24648173,21800,0,mESSKx_9.6
mESTSx,Elliot's Short-tailed Shrew,Blarina hylophaga,41453.0,Elliot's Short-tailed Shrew,Blarina hylophaga,Native,LC,stable,0,7080,47.6135535911,0,0.0,0,1,0,A,A,0,mESTSx,8.3,SOUTHEASTERN USA PLAINS,51294110,1538195,3,mESTSx_8.3
mESTSx,Elliot's Short-tailed Shrew,Blarina hylophaga,41453.0,Elliot's Short-tailed Shrew,Blarina hylophaga,Native,LC,stable,0,7080,47.6135535911,0,0.0,0,1,0,A,A,0,mESTSx,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,130417381,13683268,10,mESTSx_8.4
