Species ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Authority	Infraspecific rank	Infraspecific name	Infraspecific authority	Stock/subpopulation	Synonyms	Common names (Eng)	Common names (Fre)	Common names (Spa)	Red List status	Red List criteria	Red List criteria version	Year assessed	Population trend	Petitioned
22718575	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MOTACILLIDAE	Anthus	rubescens	"(Tunstall, 1771)"						"Buff-bellied Pipit, American Pipit"			LC		3.1	2016	decreasing	N
22718591	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MOTACILLIDAE	Anthus	spragueii	"(Audubon, 1844)"						Sprague's Pipit			VU	A2bce+3bce+4bce	3.1	2016	decreasing	N
22718546	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MOTACILLIDAE	Anthus	trivialis	"(Linnaeus, 1758)"						Tree Pipit	Pipit des arbres		LC		3.1	2016	decreasing	N
22692078	ANIMALIA	CHORDATA	AVES	GRUIFORMES	GRUIDAE	Antigone	canadensis	"(Linnaeus, 1758)"					Grus canadensis	Sandhill Crane			LC		3.1	2016	increasing	N
1677	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	ANTILOCAPRIDAE	Antilocapra	americana	"(Ord, 1815)"						"Pronghorn, American Pronghorn, Mexican Pronghorn"	"Antilocapre, Antilope Américaine"	Berrendo	LC		3.1	2016	stable	N
1681	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	BOVIDAE	Antilope	cervicapra	"(Linnaeus, 1758)"						Blackbuck	Antilope Cervicapre	Cervicapra	NT		3.1	2008	stable	N
22736398	ANIMALIA	CHORDATA	AVES	CAPRIMULGIFORMES	CAPRIMULGIDAE	Antrostomus	arizonae	"Brewster, 1881"					Caprimulgus arizonae|Caprimulgus vociferus|Caprimulgus vociferus|Caprimulgus vociferus	Mexican Whip-poor-will			LC		3.1	2016	unknown	N
22689778	ANIMALIA	CHORDATA	AVES	CAPRIMULGIFORMES	CAPRIMULGIDAE	Antrostomus	carolinensis	"(Gmelin, 1789)"					Caprimulgus carolinensis	Chuck-will's-widow			LC		3.1	2016	decreasing	N
22689801	ANIMALIA	CHORDATA	AVES	CAPRIMULGIFORMES	CAPRIMULGIDAE	Antrostomus	ridgwayi	"Nelson, 1897"					Caprimulgus ridgwayi	Buff-collared Nightjar			LC		3.1	2016	decreasing	N
22736393	ANIMALIA	CHORDATA	AVES	CAPRIMULGIFORMES	CAPRIMULGIDAE	Antrostomus	vociferus	"(Wilson, 1812)"					Caprimulgus vociferus	Eastern Whip-poor-will			LC		3.1	2016	decreasing	N
1790	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Antrozous	pallidus	"(Le Conte, 1856)"						Pallid Bat			LC		3.1	2008	stable	N
165597	ANIMALIA	CHORDATA	REPTILIA	TESTUDINES	TRIONYCHIDAE	Apalone	ferox	"(Schneider, 1783)"					Testudo ferox  	Florida Softshell Turtle			LC		3.1	2011	unknown	N
165596	ANIMALIA	CHORDATA	REPTILIA	TESTUDINES	TRIONYCHIDAE	Apalone	mutica	"(LeSueur, 1827)"					Apalone mutica subspecies calvata|Apalone mutica subspecies mutica|Trionyx muticus  |Trionyx muticus subspecies calvatus	Smooth Softshell Turtle			LC		3.1	2011	unknown	N
163451	ANIMALIA	CHORDATA	REPTILIA	TESTUDINES	TRIONYCHIDAE	Apalone	spinifera	"(LeSueur, 1827)"					Amyda spinifera subspecies hartwegi|Apalone hudsonica  |Aspidonectes asper  |Aspidonectes emoryi  |Platypeltis agassizii  |Trionyx ater|Trionyx spinifer subspecies guadalupensis|Trionyx spinifer subspecies pallidus|Trionyx spiniferus  	Spiny Softshell Turtle			LC		3.1	2011	stable	N
103727785	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	CORVIDAE	Aphelocoma	californica	"(Vigors, 1839)"					Aphelocoma insularis	Western Scrub-jay			LC		3.1	2016	stable	N
22705629	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	CORVIDAE	Aphelocoma	coerulescens	"(Bosc, 1795)"						"Florida Scrub-jay, Florida Scrub Jay, Florida Jay, Florida Scrub-Jay"			VU	"A2cde+3cde+4cde;B1ab(i,ii,iii,iv,v);C1+2a(i)"	3.1	2016	decreasing	N
22724967	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	CORVIDAE	Aphelocoma	wollweberi	"Kaup, 1854"						Mexican Jay			LC		3.1	2016	decreasing	N
1869	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	APLODONTIIDAE	Aplodontia	rufa	"(Rafinesque, 1817)"						"Mountain Beaver, Point Arena Mountain Beaver, Sewellel"			LC		3.1	2016	stable	N
22686800	ANIMALIA	CHORDATA	AVES	CAPRIMULGIFORMES	APODIDAE	Apus	apus	"(Linnaeus, 1758)"						"Common Swift, Swift, European Swift"	Martinet noir		LC		3.1	2016	stable	N
22686845	ANIMALIA	CHORDATA	AVES	CAPRIMULGIFORMES	APODIDAE	Apus	pacificus	"(Latham, 1802)"						"Pacific Swift, Pacific Swift"	Martinet de Sibérie		LC		3.1	2016	stable	N
22696060	ANIMALIA	CHORDATA	AVES	ACCIPITRIFORMES	ACCIPITRIDAE	Aquila	chrysaetos	"(Linnaeus, 1758)"						Golden Eagle	Aigle royal		LC		3.1	2016	stable	N
22685577	ANIMALIA	CHORDATA	AVES	PSITTACIFORMES	PSITTACIDAE	Ara	severus	"(Linnaeus, 1758)"					Ara severa |Ara severa |Ara severa 	Chestnut-fronted Macaw			LC		3.1	2016	stable	N
22692174	ANIMALIA	CHORDATA	AVES	GRUIFORMES	ARAMIDAE	Aramus	guarauna	"(Linnaeus, 1766)"						Limpkin			LC		3.1	2016	stable	N
22685752	ANIMALIA	CHORDATA	AVES	PSITTACIFORMES	PSITTACIDAE	Aratinga	nenday	"(Vieillot, 1823)"					Nandayus nenday	Nanday Parakeet			LC		3.1	2016	increasing	N
2017	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Arborimus	albipes	"(Merriam, 1901)"						White-footed Vole			LC		3.1	2016	unknown	N
42615	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Arborimus	longicaudus	"(True, 1890)"						Red Tree Vole			NT		3.1	2008	decreasing	N
2018	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Arborimus	pomo	"Johnson & George, 1991"						"Sonoma Tree Vole, California Red Tree Mouse"			NT		3.1	2008	decreasing	N
22688196	ANIMALIA	CHORDATA	AVES	CAPRIMULGIFORMES	TROCHILIDAE	Archilochus	alexandri	"(Bourcier & Mulsant, 1846)"						Black-chinned Hummingbird			LC		3.1	2016	increasing	N
22688193	ANIMALIA	CHORDATA	AVES	CAPRIMULGIFORMES	TROCHILIDAE	Archilochus	colubris	"(Linnaeus, 1758)"						Ruby-throated Hummingbird			LC		3.1	2016	increasing	N
2061	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	OTARIIDAE	Arctocephalus	townsendi	"Merriam, 1897"						Guadalupe Fur Seal	"Otarie de Guadalupe, Arctocéphale de Guadalupe"	"Lobo fino de Guadalupe, Oso Marino de Guadalupe"	LC		3.1	2015	increasing	N
22697043	ANIMALIA	CHORDATA	AVES	PELECANIFORMES	ARDEIDAE	Ardea	alba	"Linnaeus, 1758"					Ardea alba|Ardea alba|Ardea alba|Casmerodius albus|Egretta alba|Egretta alba|Egretta alba|Egretta alba	"Great White Egret, Great White Heron, Great White Egret"	Grande aigrette		LC		3.1	2016	unknown	N
22696998	ANIMALIA	CHORDATA	AVES	PELECANIFORMES	ARDEIDAE	Ardea	herodias	"Linnaeus, 1758"						Great Blue Heron			LC		3.1	2016	increasing	N
22727668	ANIMALIA	CHORDATA	AVES	PELECANIFORMES	ARDEIDAE	Ardea	intermedia	"Wagler, 1829"						Intermediate Egret			LC		3.1	2016	decreasing	N
22698182	ANIMALIA	CHORDATA	AVES	PROCELLARIIFORMES	PROCELLARIIDAE	Ardenna	bulleri	"(Salvin, 1888)"					Ardenna bulleri subspecies bulleri|Puffinus bulleri	Buller's Shearwater		Pardela Dorsigrís	VU	D2	3.1	2016	stable	N
22698188	ANIMALIA	CHORDATA	AVES	PROCELLARIIFORMES	PROCELLARIIDAE	Ardenna	carneipes	"(Gould, 1844)"					Ardenna carneipes carneipes|Puffinus carneipes	Flesh-footed Shearwater	Puffin à pieds pâles	"Pardela negruzca, Pardela paticlara "	NT		3.1	2016	decreasing	N
22698195	ANIMALIA	CHORDATA	AVES	PROCELLARIIFORMES	PROCELLARIIDAE	Ardenna	creatopus	"(Coues, 1864)"					Ardenna creatopus subspecies creatopus|Puffinus creatopus	Pink-footed Shearwater			VU	D2	3.1	2016	unknown	N
22698201	ANIMALIA	CHORDATA	AVES	PROCELLARIIFORMES	PROCELLARIIDAE	Ardenna	gravis	"(O'Reilly, 1818)"					Ardenna gravis gravis|Puffinus gravis	"Great Shearwater, Greater Shearwater"	Puffin majeur		LC		3.1	2016	stable	N
22698209	ANIMALIA	CHORDATA	AVES	PROCELLARIIFORMES	PROCELLARIIDAE	Ardenna	grisea	"(Gmelin, 1789)"					Ardenna grisea grisea|Puffinus griseus	Sooty Shearwater	Puffin fuligineux	"Fardela negra, Pardela oscura , Pardela sombría"	NT		3.1	2016	decreasing	N
22698175	ANIMALIA	CHORDATA	AVES	PROCELLARIIFORMES	PROCELLARIIDAE	Ardenna	pacifica	"(Gmelin, 1789)"					Ardenna pacifica pacifica|Puffinus pacificus	Wedge-tailed Shearwater	Puffin du Pacifique		LC		3.1	2016	decreasing	N
22698216	ANIMALIA	CHORDATA	AVES	PROCELLARIIFORMES	PROCELLARIIDAE	Ardenna	tenuirostris	"(Temminck, 1835)"					Ardenna tenuirostris tenuirostris|Puffinus tenuirostris	Short-tailed Shearwater			LC		3.1	2016	decreasing	N
22693336	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	SCOLOPACIDAE	Arenaria	interpres	"(Linnaeus, 1758)"						"Ruddy Turnstone, Turnstone"	Tournepierre à collier		LC		3.1	2016	decreasing	N
22693341	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	SCOLOPACIDAE	Arenaria	melanocephala	"(Vigors, 1829)"						Black Turnstone			LC		3.1	2016	stable	N
63734	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	COLUBRIDAE	Arizona	elegans	"Kennicott, 1859"						Glossy Snake			LC		3.1	2007	stable	N
22721392	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PASSERELLIDAE	Arremonops	rufivirgatus	"(Lawrence, 1851)"						Olive Sparrow			LC		3.1	2016	increasing	N
103780113	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PASSERELLIDAE	Artemisiospiza	belli	"(Cassin, 1850)"						Bell's Sparrow			LC		3.1	2016	unknown	N
103780166	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PASSERELLIDAE	Artemisiospiza	nevadensis	"(Ridgway, 1874)"						Sagebrush Sparrow			LC		3.1	2016	decreasing	N
54413	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	ASCAPHIDAE	Ascaphus	montanus	"Mittleman & Myers, 1949"						"Rocky Mountain Tailed Frog, Inland Tailed Frog"			LC		3.1	2015	unknown	N
54414	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	ASCAPHIDAE	Ascaphus	truei	"Stejneger, 1899"						"Coastal Tailed Frog, Bell's Toad, American Ribbed Toad, American Discoglossoid Toad, American Bell Toad, Pacific Tailed Frog, Tailed Frog"			LC		3.1	2015	unknown	N
22689531	ANIMALIA	CHORDATA	AVES	STRIGIFORMES	STRIGIDAE	Asio	flammeus	"(Pontoppidan, 1763)"						Short-eared Owl	Hibou des marais		LC		3.1	2016	decreasing	N
22689507	ANIMALIA	CHORDATA	AVES	STRIGIFORMES	STRIGIDAE	Asio	otus	"(Linnaeus, 1758)"						Northern Long-eared Owl			LC		3.1	2016	decreasing	N
64249	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	arizonae	"(Van Denburgh, 1896)"					Cnemidophorus arizonae  	Arizona Striped Whiptail			NT		3.1	2007	stable	N
64251	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	burti	"(Taylor, 1938)"					Cnemidophorus burti  	Canyon Spotted Whiptail			LC		3.1	2007	stable	N
64262	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	dixoni	"(Scudday, 1973)"					Cnemidophorus dixoni  	Gray-checkered Whiptail			NT		3.1	2007	stable	N
64264	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	exsanguis	"(Lowe, 1956)"					Cnemidophorus exsanguis  	Chihuahuan Spotted Whiptail			LC		3.1	2007	stable	N
64265	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	flagellicauda	"(Lowe & Wright, 1964)"					Cnemidophorus flagellicaudus  	Gila Spotted Whiptail			LC		3.1	2007	stable	N
64267	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	gularis	"(Baird & Girard, 1852)"					Cnemidophorus gularis  |Cnemidophorus scalaris  	"Common Spotted Whiptail, Eastern Spotted Whiptail, Texas Spotted Whiptail"		Huico	LC		3.1	2007	stable	N
64269	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	gypsi	"(Wright & Lowe, 1993)"					Cnemidophorus gypsi  	Little White Whiptail			VU	D2	3.1	2007	stable	N
4996	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	hyperythra	"(Cope, 1863)"					Cnemidophorus hyperythrus  	"Orange-throated Race-runner, Orange-throated Whiptail, Orangethroat Whiptail, Race-runner"	Coureur À Gorge Orange	Corredor Gorguinaranja	LC		3.1	2007	decreasing	N
64270	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	inornata	"(Baird, 1859)"					Cnemidophorus inornatus	Little Striped Whiptail			LC		3.1	2007	decreasing	N
64272	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	laredoensis	"(McKinney, Kay & Anderson, 1973)"					Cnemidophorus laredoensis  	Laredo Striped Whiptail			LC		3.1	2007	stable	N
64278	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	neomexicana	"(Lowe & Zweifel, 1952)"					Cnemidophorus neomexicanus  	New Mexico Whiptail			LC		3.1	2007	stable	N
64279	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	neotesselata	"(Walker, Cordes & Taylor, 1997)"					Cnemidophorus neotesselatus  	"Colorado Checkered Whiptail, Triploid Checkered Whiptail"			NT		3.1	2007	decreasing	N
64281	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	pai	"(Wright & Lowe, 1993)"					Cnemidophorus pai  	Pai Striped Whiptail			LC		3.1	2007	stable	N
64286	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	septemvittata	"(Cope, 1892)"					Aspidoscelis gularis subspecies septemvittatus|Cnemidophorus gularis subspecies septemvittatus|Cnemidophorus septemvittatus  	"Mexican Plateau Spotted Whiptail, Plateau Spotted Whiptail"			LC		3.1	2007	stable	N
64287	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	sexlineata	"(Linnaeus, 1766)"					Cnemidophorus sexlineatus  	Six-lined Racerunner		Huico	LC		3.1	2007	stable	N
64288	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	sonorae	"(Lowe & Wright, 1964)"					Cnemidophorus sonorae  	Sonoran Spotted Whiptail			LC		3.1	2007	stable	N
64289	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	tesselata	"(Say, 1823)"					Cnemidophorus grahamii  |Cnemidophorus tesselatus  	"Common Checkered Whiptail, Diploid Checkered Whiptail"			LC		3.1	2007	stable	N
64290	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	tigris	"(Baird & Girard, 1852)"					Cnemidophorus marmoratus  |Cnemidophorus maximus  |Cnemidophorus tigris  	"Tiger Whiptail, Western Whiptail"			LC		3.1	2007	stable	N
64291	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	uniparens	"(Wright & Lowe, 1965)"					Cnemidophorus uniparens  	Desert Grassland Whiptail			LC		3.1	2007	stable	N
64292	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	TEIIDAE	Aspidoscelis	velox	"(Springer, 1928)"					Cnemidophorus velox  	Plateau Striped Whiptail			LC		3.1	2007	stable	N
176708	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	ELAPIDAE	Astrotia	stokesii	"(Gray, 1846)"					Hydrus stokesii  	Stokes' Sea Snake	Astrotie De Stokes		LC		3.1	2010	unknown	N
22689353	ANIMALIA	CHORDATA	AVES	STRIGIFORMES	STRIGIDAE	Athene	cunicularia	"(Molina, 1782)"					Speotyto cunicularia cunicularia|Speotyto cunicularia cunicularia	Burrowing Owl			LC		3.1	2016	decreasing	N
22688235	ANIMALIA	CHORDATA	AVES	CAPRIMULGIFORMES	TROCHILIDAE	Atthis	heloisa	"(Lesson & DeLattre, 1839)"						Bumblebee Hummingbird			LC		3.1	2016	stable	N
22711568	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	REMIZIDAE	Auriparus	flaviceps	"(Sundevall, 1850)"						Verdin			LC		3.1	2016	increasing	N
41783	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	CERVIDAE	Axis	axis	"(Erxleben, 1777)"					Cervus axis	"Chital, Indian Spotted Deer, Axis Deer, Spotted Deer"	Cerf axis		LC		3.1	2015	unknown	N
41784	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	CERVIDAE	Axis	porcinus	"(Zimmermann, 1780)"						"Hog Deer, Thai Hog Deer, Indochina Hog Deer, Indochinese Hog Deer, Indian Hog Deer"	"Cerf-cochon, Cerf-cochon d'Indochine, Cerf des Marais"	Ciervo Porquerizo de Indochina	EN	A2bcd	3.1	2015	decreasing	N
22680402	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Aythya	affinis	"(Eyton, 1838)"						Lesser Scaup			LC		3.1	2016	decreasing	N
22680367	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Aythya	americana	"(Eyton, 1838)"						Redhead			LC		3.1	2016	increasing	N
22680370	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Aythya	collaris	"(Donovan, 1809)"						Ring-necked Duck			LC		3.1	2016	increasing	N
22680358	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Aythya	ferina	"(Linnaeus, 1758)"						"Common Pochard, Pochard, Northern Pochard"	Fuligule milouin		VU	A2ab+3b+4ab	3.1	2016	decreasing	N
22680391	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Aythya	fuligula	"(Linnaeus, 1758)"						Tufted Duck	Fuligule morillon		LC		3.1	2016	stable	N
22680398	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Aythya	marila	"(Linnaeus, 1761)"						"Greater Scaup, Scaup"			LC		3.1	2016	decreasing	N
22680364	ANIMALIA	CHORDATA	AVES	ANSERIFORMES	ANATIDAE	Aythya	valisineria	"(Wilson, 1814)"						Canvasback			LC		3.1	2016	decreasing	N
22711989	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PARIDAE	Baeolophus	atricristatus	"Cassin, 1850"					Parus atricristatus atricristatus|Parus atricristatus atricristatus	Black-crested Titmouse			LC		3.1	2016	stable	N
22711983	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PARIDAE	Baeolophus	bicolor	"Linnaeus, 1766"					Parus bicolor bicolor	Tufted Titmouse			LC		3.1	2016	increasing	N
22711978	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PARIDAE	Baeolophus	inornatus	"(Gambel, 1845)"						Oak Titmouse			LC		3.1	2016	stable	N
22711969	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PARIDAE	Baeolophus	wollweberi	"(Bonaparte, 1850)"					Parus wollweberi wollweberi|Parus wollweberi wollweberi	Bridled Titmouse			LC		3.1	2016	stable	N
2466	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Baiomys	taylori	"(Thomas, 1887)"						Northern Pygmy Mouse			LC		3.1	2016	stable	N
2467	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	BALAENIDAE	Balaena	mysticetus	"Linnaeus, 1758"						"Bowhead Whale, Greenland Right Whale, Bowhead"	"Baleine de Grande Baie, Baleine du Groenland"	"Ballena Boreal, Ballena de Groenlandia"	LC		3.1	2012	increasing	N
2474	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	BALAENOPTERIDAE	Balaenoptera	acutorostrata	"Lacépède, 1804"						"Common Minke Whale, Minke Whale, Lesser Rorqual, Little Piked Whale, Dwarf Minke Whale"	"Baleinoptère à museau pointu, Petit rorqual"	"Ballena Minke, Rorcual Menor"	LC		3.1	2008	stable	N
2475	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	BALAENOPTERIDAE	Balaenoptera	borealis	"Lesson, 1828"						Sei Whale	"Rorqual De Rudolphi, Rorqual sei, Rorqual Boréal"	"Ballena Sei, Rorcual Boreal, Rorcual de Rudolphi, Rorcual Norteno"	EN	A1ad	3.1	2008	unknown	N
2476	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	BALAENOPTERIDAE	Balaenoptera	edeni	"Anderson, 1879"					Balaenoptera brydei  	"Bryde's Whale, Eden's Whale, Pygmy Bryde's Whale, Tropical Whale, Common Bryde's Whale"	"Baleinoptère de Bryde, Rorqual de Bryde, Rorqual d'Eden, Rorqual Tropical"	Ballena de Bryde	DD		3.1	2008	unknown	N
2477	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	BALAENOPTERIDAE	Balaenoptera	musculus	"(Linnaeus, 1758)"						Blue Whale	Baleine bleue	Ballena Azul	EN	A1abd	3.1	2008	increasing	N
136623	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	BALAENOPTERIDAE	Balaenoptera	omurai	"Wada, Oishi & Yamada, 2003"						"Omura's Whale, Dwarf fin whale"			DD		3.1	2008	unknown	N
2478	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	BALAENOPTERIDAE	Balaenoptera	physalus	"(Linnaeus, 1758)"						"Fin Whale, Fin-backed Whale, Finner, Common Rorqual, Herring Whale, Razorback, Finback"	"Baleine à nageoires, Baleine fin, Baleinoptère commune, Rorqual Commun"	"Ballena Aleta, Ballena Boba, Rorcual Común"	EN	A1d	3.1	2013	unknown	N
22725191	ANIMALIA	CHORDATA	AVES	GALLIFORMES	PHASIANIDAE	Bambusicola	thoracicus	"(Temminck, 1815)"						"Chinese Bamboo-partridge, Chinese Bamboo Partridge, Chinese Bamboo-Partridge"			LC		3.1	2016	decreasing	N
22693203	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	SCOLOPACIDAE	Bartramia	longicauda	"(Bechstein, 1812)"						Upland Sandpiper	Maubèche des champs		LC		3.1	2016	increasing	N
22721955	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PARULIDAE	Basileuterus	lachrymosus	"(Bonaparte, 1850)"					Euthlypis lachrymosa	Fan-tailed Warbler			LC		3.1	2016	decreasing	N
22722016	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	PARULIDAE	Basileuterus	rufifrons	"(Swainson, 1838)"						Rufous-capped Warbler			LC		3.1	2016	stable	N
22687428	ANIMALIA	CHORDATA	AVES	CAPRIMULGIFORMES	TROCHILIDAE	Basilinna	leucotis	"(Vieillot, 1818)"					Hylocharis leucotis	White-eared Hummingbird			LC		3.1	2016	unknown	N
22687424	ANIMALIA	CHORDATA	AVES	CAPRIMULGIFORMES	TROCHILIDAE	Basilinna	xantusii	"(Lawrence, 1860)"					Hylocharis xantusii	Xantus's Hummingbird			LC		3.1	2016	unknown	N
197460	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	CORYTOPHANIDAE	Basiliscus	vittatus	"Wiegmann, 1828"						Brown Basilisk			LC		3.1	2016	stable	N
41680	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	PROCYONIDAE	Bassariscus	astutus	"(Lichtenstein, 1830)"					Bassaris astuta	Ringtail			LC		3.1	2016	unknown	N
59120	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Batrachoseps	attenuatus	"(Eschscholtz, 1833)"						California Slender Salamander			LC		3.1	2004	stable	N
2649	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Batrachoseps	campi	"Marlow, Brode and Wake, 1979"						Inyo Mountains Salamander			EN	"B1ab(iii,v)+2ab(iii,v)"	3.1	2004	decreasing	N
59121	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Batrachoseps	diabolicus	"Jockusch, Wake and Yanev, 1998"						Hell Hollow Slender Salamander			DD		3.1	2004	unknown	N
59122	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Batrachoseps	gabrieli	"Wake, 1996"						San Gabriel Slender Salamander			DD		3.1	2004	unknown	N
59123	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Batrachoseps	gavilanensis	"Jockusch, Yanev and Wake, 2001"						Gabilan Mountains Slender Salamander			LC		3.1	2004	stable	N
59124	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Batrachoseps	gregarius	"Jockusch, Wake and Yanev, 1998"						Gregarious Slender Salamander			LC		3.1	2004	stable	N
59125	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Batrachoseps	incognitus	"Jockusch, Yanev and Wake, 2001"						San Simeon Slender Salamander			DD		3.1	2004	unknown	N
59126	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Batrachoseps	kawia	"Jockusch, Wake and Yanev, 1998"						Sequoia Slender Salamander			DD		3.1	2004	unknown	N
59127	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Batrachoseps	luciae	"Jockusch, Yanev and Wake, 2001"						Santa Lucia Mountains Slender Salamander			LC		3.1	2004	stable	N
59128	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Batrachoseps	major	"Camp, 1915"					Batrachoseps aridus  	Garden Slender Salamander			LC		3.1	2008	stable	N
59129	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Batrachoseps	minor	"Jockusch, Yanev and Wake, 2001"						Lesser Slender Salamander			DD		3.1	2004	unknown	N
59130	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Batrachoseps	nigriventris	"Cope, 1869"						Blackbelly Slender Salamander			LC		3.1	2004	stable	N
59131	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Batrachoseps	pacificus	"(Cope, 1865)"						Channel Islands Slender Salamander			LC		3.1	2004	stable	N
